run_name,modes_path,checkpoint,method,r_value,seed,n_samples,selection_flag,k_neighbors,radius,label_index,population,cell_count,covered_any_candidate_pct,covered_label_consistent_pct
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,14,Platelet_cells,5,40.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,16,Pre-B_II_cells,994,55.73440643863179,55.43259557344064
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,18,CMP_cells,253,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,19,Erythroblast_cells,12030,80.1163757273483,80.1163757273483
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,20,GMP_cells,73,0.0,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,21,HSC_cells,261,1.9157088122605364,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,22,Immature_B_cells,502,6.175298804780876,0.0
labeled_v3f2_R1.5_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f2_R08_R15/modes_labeled_v3f2_R1.5_seed4.npy,labeled,v3f2,1.5,4,,confident_without_distance,100,2.0,23,Mature_CD38lo_B_cells,7796,57.786044125192404,57.786044125192404
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,0,CD11b-_Monocyte_cells,912,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,1,Mature_CD38mid_B_cells,608,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,2,Mature_CD4+_T_cells,13964,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,3,Mature_CD8+_T_cells,7821,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,4,Megakaryocyte_cells,3684,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,5,MEP_cells,194,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,6,MPP_cells,152,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,7,Myelocyte_cells,3025,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,8,Naive_CD4+_T_cells,6987,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,9,Naive_CD8+_T_cells,9564,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,10,NK_cells,3864,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,11,CD11bhi_Monocyte_cells,6779,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,14,Platelet_cells,5,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,16,Pre-B_II_cells,994,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,18,CMP_cells,253,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,19,Erythroblast_cells,12030,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,20,GMP_cells,73,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,21,HSC_cells,261,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,22,Immature_B_cells,502,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.25,23,Mature_CD38lo_B_cells,7796,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,0,CD11b-_Monocyte_cells,912,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,1,Mature_CD38mid_B_cells,608,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,2,Mature_CD4+_T_cells,13964,0.028645087367516472,0.028645087367516472
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,3,Mature_CD8+_T_cells,7821,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,4,Megakaryocyte_cells,3684,0.05428881650380022,0.05428881650380022
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,5,MEP_cells,194,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,6,MPP_cells,152,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,7,Myelocyte_cells,3025,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,8,Naive_CD4+_T_cells,6987,0.07156147130385,0.07156147130385
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,9,Naive_CD8+_T_cells,9564,0.010455876202425763,0.010455876202425763
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,10,NK_cells,3864,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,11,CD11bhi_Monocyte_cells,6779,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,14,Platelet_cells,5,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,16,Pre-B_II_cells,994,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,18,CMP_cells,253,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,19,Erythroblast_cells,12030,0.44056525353283454,0.44056525353283454
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,20,GMP_cells,73,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,21,HSC_cells,261,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,22,Immature_B_cells,502,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.5,23,Mature_CD38lo_B_cells,7796,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,0,CD11b-_Monocyte_cells,912,0.21929824561403508,0.21929824561403508
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,1,Mature_CD38mid_B_cells,608,0.1644736842105263,0.1644736842105263
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,2,Mature_CD4+_T_cells,13964,1.5396734460040105,1.5325121741621313
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,3,Mature_CD8+_T_cells,7821,0.49865746068277716,0.46029919447640966
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,4,Megakaryocyte_cells,3684,2.3887079261672097,2.3887079261672097
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,5,MEP_cells,194,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,6,MPP_cells,152,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,7,Myelocyte_cells,3025,0.2644628099173554,0.1322314049586777
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,8,Naive_CD4+_T_cells,6987,4.25075139544869,4.25075139544869
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,9,Naive_CD8+_T_cells,9564,1.1396905060644082,1.1292346298619824
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,10,NK_cells,3864,0.4658385093167702,0.4658385093167702
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,11,CD11bhi_Monocyte_cells,6779,0.32453164183507893,0.30978020356984803
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,14,Platelet_cells,5,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,16,Pre-B_II_cells,994,0.4024144869215292,0.4024144869215292
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,17,CD11bmid_Monocyte_cells,1278,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,18,CMP_cells,253,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,19,Erythroblast_cells,12030,8.096425602660016,8.071487946799667
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,20,GMP_cells,73,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,21,HSC_cells,261,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,22,Immature_B_cells,502,0.398406374501992,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,0.8,23,Mature_CD38lo_B_cells,7796,0.16675218060543867,0.16675218060543867
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,0,CD11b-_Monocyte_cells,912,1.0964912280701753,1.0964912280701753
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,1,Mature_CD38mid_B_cells,608,0.9868421052631579,0.3289473684210526
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,2,Mature_CD4+_T_cells,13964,7.70552850186193,7.612431967917502
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,3,Mature_CD8+_T_cells,7821,2.7490090781230023,2.6467203682393556
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,4,Megakaryocyte_cells,3684,7.030401737242128,5.808903365906623
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,5,MEP_cells,194,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,6,MPP_cells,152,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,7,Myelocyte_cells,3025,3.3388429752066116,1.090909090909091
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,8,Naive_CD4+_T_cells,6987,14.770287677114641,14.770287677114641
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,9,Naive_CD8+_T_cells,9564,6.325805102467587,6.304893350062734
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,10,NK_cells,3864,3.4420289855072466,3.4420289855072466
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,11,CD11bhi_Monocyte_cells,6779,2.197964301519398,2.1537099867237055
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,12,Plasma_cell_cells,468,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,13,Plasmacytoid_DC_cells,293,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,14,Platelet_cells,5,20.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,15,Pre-B_I_cells,240,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,16,Pre-B_II_cells,994,1.8108651911468814,1.8108651911468814
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,17,CD11bmid_Monocyte_cells,1278,1.0954616588419406,1.0954616588419406
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,18,CMP_cells,253,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,19,Erythroblast_cells,12030,22.768079800498754,22.63507896924356
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,20,GMP_cells,73,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,21,HSC_cells,261,0.0,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,22,Immature_B_cells,502,2.3904382470119523,0.0
labeled_v3f3_R2_seed0,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v3f3_R2/modes_labeled_v3f3_R2_seed0.npy,labeled,v3f3,2.0,0,,all_raw,100,1.0,23,Mature_CD38lo_B_cells,7796,0.8594150846587995,0.8594150846587995
