run_name,checkpoint,checkpoint_path,method,r_value,n_samples,seed,nfe,nfe_b0,nfe_b10,mean_b10_shift,status,all_modes,confidently_annotated_modes,covered_populations,covered_population_names,mean_purity_labeled_annotated,mean_unassigned_annotated,mean_knn_dist_annotated,confident_modes,mean_purity_labeled_conf,mean_unassigned_conf,mean_knn_dist_conf,elapsed_sec,modes_path,eval_path,best_path
labeled_b0_n2000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,3.0,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,225,108,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9941978041293943,0.06416666666666666,1.136244215794112,108,0.9941978041293943,0.06416666666666666,1.136244215794112,0.48836207389831543,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R3_seed0.csv
labeled_b0_n2000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,4.0,2000,0,2000000,2000000,2020000,5.9426374435424805,ok,86,39,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9935388702584862,0.05051282051282052,1.0265682144768193,39,0.9935388702584862,0.05051282051282052,1.0265682144768193,0.3445248603820801,results_levine13/baseline_sample_sweep/modes_labeled_b0_n2000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n2000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n2000_R4_seed0.csv
labeled_b10_n2000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.5,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,1913,945,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9896486360640215,0.09426455026455026,1.2286689812189737,945,0.9896486360640215,0.09426455026455026,1.2286689812189737,4.964544057846069,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R0.5_seed0.csv
labeled_b10_n2000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.8,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,1668,772,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9886264027049694,0.09511658031088084,1.2610964974159002,772,0.9886264027049694,0.09511658031088084,1.2610964974159002,3.0334761142730713,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R0.8_seed0.csv
labeled_b10_n2000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.0,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,1488,660,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9885951097115506,0.09446969696969698,1.2856599128252617,660,0.9885951097115506,0.09446969696969698,1.2856599128252617,2.3701229095458984,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R1_seed0.csv
labeled_b10_n2000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.2,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,1260,535,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9889306464994899,0.09381308411214954,1.306219613433368,535,0.9889306464994899,0.09381308411214954,1.306219613433368,2.0571560859680176,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R1.2_seed0.csv
labeled_b10_n2000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,984,388,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9886426110247419,0.09327319587628866,1.3314829005161255,388,0.9886426110247419,0.09327319587628866,1.3314829005161255,1.6273250579833984,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R1.5_seed0.csv
labeled_b10_n2000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.0,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,626,227,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9888454097623448,0.08854625550660794,1.359699698400252,227,0.9888454097623448,0.08854625550660794,1.359699698400252,1.0878660678863525,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R2_seed0.csv
labeled_b10_n2000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.5,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,411,128,9,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9872717080164936,0.08265625000000001,1.3380116753591582,128,0.9872717080164936,0.08265625000000001,1.3380116753591582,0.8541786670684814,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R2.5_seed0.csv
labeled_b10_n2000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,3.0,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,280,76,10,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9880229175226938,0.0743421052631579,1.3167871682148093,76,0.9880229175226938,0.0743421052631579,1.3167871682148093,0.6543819904327393,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R3_seed0.csv
labeled_b10_n2000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,4.0,2000,0,2020000,2000000,2020000,5.9426374435424805,ok,149,29,8,Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_I_cells,0.9910499153036207,0.06965517241379313,1.35182256109692,29,0.9910499153036207,0.06965517241379313,1.35182256109692,0.4443850517272949,results_levine13/baseline_sample_sweep/modes_labeled_b10_n2000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n2000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n2000_R4_seed0.csv
labeled_b0_n5000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.5,5000,0,5000000,5000000,5050000,6.989668846130371,ok,4967,2891,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9906616485119133,0.07602905569007265,1.1254938966319503,2891,0.9906616485119133,0.07602905569007265,1.1254938966319503,10.070435762405396,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R0.5_seed0.csv
labeled_b0_n5000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.8,5000,0,5000000,5000000,5050000,6.989668846130371,ok,4535,2557,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.99051168099546,0.07871333594055534,1.1603329088583225,2557,0.99051168099546,0.07871333594055534,1.1603329088583225,8.8875150680542,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R0.8_seed0.csv
labeled_b0_n5000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.0,5000,0,5000000,5000000,5050000,6.989668846130371,ok,3904,2117,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9903062028215989,0.08032120925838451,1.189748324022876,2117,0.9903062028215989,0.08032120925838451,1.189748324022876,8.18955111503601,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R1_seed0.csv
labeled_b0_n5000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.2,5000,0,5000000,5000000,5050000,6.989668846130371,ok,3203,1665,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9900676687875081,0.08156156156156157,1.2105655621694085,1665,0.9900676687875081,0.08156156156156157,1.2105655621694085,5.820717811584473,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R1.2_seed0.csv
labeled_b0_n5000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.5,5000,0,5000000,5000000,5050000,6.989668846130371,ok,2301,1154,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9899291942586464,0.08116117850953207,1.222074139706714,1154,0.9899291942586464,0.08116117850953207,1.222074139706714,4.1983771324157715,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R1.5_seed0.csv
labeled_b0_n5000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.0,5000,0,5000000,5000000,5050000,6.989668846130371,ok,1282,618,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9912341811268138,0.07977346278317153,1.196680590718873,618,0.9912341811268138,0.07977346278317153,1.196680590718873,3.285038948059082,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R2_seed0.csv
labeled_b0_n5000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,2.5,5000,0,5000000,5000000,5050000,6.989668846130371,ok,714,340,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9920584205979103,0.07723529411764707,1.1660022743534713,340,0.9920584205979103,0.07723529411764707,1.1660022743534713,2.21317195892334,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R2.5_seed0.csv
labeled_b0_n5000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,3.0,5000,0,5000000,5000000,5050000,6.989668846130371,ok,395,183,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.991615353533752,0.06825136612021859,1.1369630212151727,183,0.991615353533752,0.06825136612021859,1.1369630212151727,1.5285837650299072,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R3_seed0.csv
labeled_b0_n5000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,4.0,5000,0,5000000,5000000,5050000,6.989668846130371,ok,146,71,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9881717947608597,0.0663380281690141,1.0642568672529713,71,0.9881717947608597,0.0663380281690141,1.0642568672529713,0.8824307918548584,results_levine13/baseline_sample_sweep/modes_labeled_b0_n5000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n5000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n5000_R4_seed0.csv
labeled_b10_n5000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.5,5000,0,5050000,5000000,5050000,6.989668846130371,ok,4621,2234,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9895223190429621,0.09406893464637422,1.2459373344299438,2234,0.9895223190429621,0.09406893464637422,1.2459373344299438,8.272334098815918,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R0.5_seed0.csv
labeled_b10_n5000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,0.8,5000,0,5050000,5000000,5050000,6.989668846130371,ok,3806,1692,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9888686653414919,0.09559101654846336,1.2880253633247523,1692,0.9888686653414919,0.09559101654846336,1.2880253633247523,6.283430814743042,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R0.8_seed0.csv
labeled_b10_n5000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.0,5000,0,5050000,5000000,5050000,6.989668846130371,ok,3233,1345,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.988513869153988,0.0957918215613383,1.3180759633301062,1345,0.988513869153988,0.0957918215613383,1.3180759633301062,6.543241024017334,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R1_seed0.csv
labeled_b10_n5000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.2,5000,0,5050000,5000000,5050000,6.989668846130371,ok,2664,1044,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9888310744395493,0.09488505747126437,1.3373595548590678,1044,0.9888310744395493,0.09488505747126437,1.3373595548590678,5.213590145111084,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R1.2_seed0.csv
labeled_b10_n5000_R1.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,1.5,5000,0,5050000,5000000,5050000,6.989668846130371,ok,1988,737,13,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9885722371595476,0.09340569877883312,1.3501019640989183,737,0.9885722371595476,0.09340569877883312,1.3501019640989183,3.5102999210357666,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R1.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R1.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R1.5_seed0.csv
labeled_b10_n5000_R2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.0,5000,0,5050000,5000000,5050000,6.989668846130371,ok,1214,406,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.988001059989381,0.08970443349753696,1.3981781871743808,406,0.988001059989381,0.08970443349753696,1.3981781871743808,2.4292190074920654,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R2_seed0.csv
labeled_b10_n5000_R2.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,2.5,5000,0,5050000,5000000,5050000,6.989668846130371,ok,782,231,11,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD38mid_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells,0.9888812135525921,0.086017316017316,1.384830786600116,231,0.9888812135525921,0.086017316017316,1.384830786600116,1.7428839206695557,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R2.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R2.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R2.5_seed0.csv
labeled_b10_n5000_R3_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,3.0,5000,0,5050000,5000000,5050000,6.989668846130371,ok,527,133,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9876936643394426,0.0854887218045113,1.4308849691756185,133,0.9876936643394426,0.0854887218045113,1.4308849691756185,1.37437105178833,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R3_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R3_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R3_seed0.csv
labeled_b10_n5000_R4_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b10,4.0,5000,0,5050000,5000000,5050000,6.989668846130371,ok,288,48,10,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9873764614663658,0.07729166666666668,1.5471133864176962,48,0.9873764614663658,0.07729166666666668,1.5471133864176962,1.1382787227630615,results_levine13/baseline_sample_sweep/modes_labeled_b10_n5000_R4_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b10_n5000_R4_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b10_n5000_R4_seed0.csv
labeled_b0_n10000_R0.5_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.5,10000,0,10000000,10000000,10100000,6.917135238647461,ok,9890,5756,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9906490637397664,0.07596247394023628,1.129148507852181,5756,0.9906490637397664,0.07596247394023628,1.129148507852181,14.73522424697876,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R0.5_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R0.5_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R0.5_seed0.csv
labeled_b0_n10000_R0.8_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,0.8,10000,0,10000000,10000000,10100000,6.917135238647461,ok,8713,4854,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9903554901791001,0.07924186238154099,1.173371289343561,4854,0.9903554901791001,0.07924186238154099,1.173371289343561,13.799389839172363,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R0.8_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R0.8_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R0.8_seed0.csv
labeled_b0_n10000_R1_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.0,10000,0,10000000,10000000,10100000,6.917135238647461,ok,7267,3890,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9901263778305189,0.08106169665809769,1.2053152617555092,3890,0.9901263778305189,0.08106169665809769,1.2053152617555092,12.027292728424072,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R1_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R1_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R1_seed0.csv
labeled_b0_n10000_R1.2_seed0,labeled,checkpoints/levine13_labeled_100k.pt,b0,1.2,10000,0,10000000,10000000,10100000,6.917135238647461,ok,5798,2986,12,CD11bhi_Monocyte_cells;Erythroblast_cells;Mature_CD38lo_B_cells;Mature_CD4+_T_cells;Mature_CD8+_T_cells;Megakaryocyte_cells;Myelocyte_cells;NK_cells;Naive_CD4+_T_cells;Naive_CD8+_T_cells;Pre-B_II_cells;Pre-B_I_cells,0.9898376263939943,0.0824715338245144,1.2240229845604533,2986,0.9898376263939943,0.0824715338245144,1.2240229845604533,11.48646092414856,results_levine13/baseline_sample_sweep/modes_labeled_b0_n10000_R1.2_seed0.npy,results_levine13/baseline_sample_sweep/eval_labeled_b0_n10000_R1.2_seed0.csv,results_levine13/baseline_sample_sweep/best_per_population_labeled_b0_n10000_R1.2_seed0.csv
