mode_id,score_norm_before,score_norm_after,extra_ascent_displacement,perturb_endpoint_distance_mean,perturb_endpoint_distance_max,attraction_fraction_r0.05,attraction_fraction_r0.1,attraction_fraction_r0.2,x_0,refined_x_0,x_1,refined_x_1,x_2,refined_x_2,x_3,refined_x_3,x_4,refined_x_4,x_5,refined_x_5,x_6,refined_x_6,x_7,refined_x_7,x_8,refined_x_8,x_9,refined_x_9,x_10,refined_x_10,x_11,refined_x_11,x_12,refined_x_12,run_name,modes_path,checkpoint,method,r_value,seed
6,0.15706061,0.10417776,0.012605963,0.034118712,0.051878616,0.875,1.0,1.0,-1.0482932,-1.04894,-0.93772054,-0.9374268,-0.5307673,-0.53079015,-0.89955294,-0.8996377,0.033994265,0.033686016,-0.7567921,-0.7567576,-0.79279596,-0.79279345,-0.693235,-0.693269,0.21539474,0.21356189,0.27786377,0.27688494,-0.08852253,-0.089510016,0.89058363,0.8782151,-0.015271941,-0.015107872,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
7,2.824898,1.4867945,0.1898539,0.08643229,0.15050702,0.25,0.5,1.0,0.6848272,0.6757388,-0.14440809,-0.043176007,-0.5155259,-0.5162905,0.087175995,0.22175196,-0.8968131,-0.8955768,2.1216998,2.124232,-0.76660454,-0.7661358,0.026668321,0.08145595,-0.87132245,-0.8729819,-0.7781025,-0.776982,-0.60431343,-0.58219653,1.041877,1.0417683,0.7504302,0.6864015,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
8,7.421408,3.360187,0.4694457,0.036913052,0.074627995,0.625,1.0,1.0,-2.1144915,-2.1299827,-1.0201867,-1.0383582,-0.52498484,-0.5225591,-0.9181519,-0.9138919,-0.92504156,-0.9285202,-0.77388567,-0.77613354,-0.7929277,-0.79322296,0.5622877,0.7977344,-0.019280018,0.07587131,-0.7719329,-0.7725297,-0.45831025,-0.57990134,-1.0746274,-1.070653,-0.19691409,-0.57171845,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
9,5.922676,3.5711641,0.4855809,0.16140398,0.6872815,0.0,0.625,0.875,0.46572623,0.46149683,1.0269747,1.0254413,2.5334988,2.6622581,-0.89080155,-0.8922523,-0.91436404,-0.9132508,-0.769441,-0.7625329,0.41314405,0.40475455,2.505569,2.829854,-0.6321559,-0.8966104,1.6523869,1.7122124,0.025261573,0.035366386,0.24544787,0.37908247,-1.0182564,-0.86848396,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
10,12.492385,3.7641606,0.59217244,0.071776405,0.15560926,0.0,0.875,1.0,-0.8493719,-0.904178,-1.0237345,-1.1813116,0.43429896,0.68547493,-0.84943557,-0.85759914,-0.37155837,-0.29182288,-0.78247344,-0.7793152,1.7639861,1.6311045,-0.7122967,-0.7138469,0.49838534,0.34081692,0.38512942,-0.055935137,0.32433906,0.24821918,1.4883243,1.4648585,-0.8942381,-0.7945406,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
11,5.293641,4.7400045,0.52416974,0.058548957,0.08749237,0.375,1.0,1.0,0.5384769,0.55037236,1.4464856,1.4767958,-0.5292914,-0.5297228,-0.9100908,-0.9070492,-0.90317893,-0.903375,1.899543,1.8976665,0.35697964,0.592467,0.037905723,0.05284067,-0.8820413,-0.8750871,-0.7684283,-0.7690034,-0.29227844,-0.22103865,-0.37916452,0.08219819,0.6714423,0.6763382,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
12,9.13075,6.105017,0.9535087,0.08202569,0.11872558,0.125,0.75,1.0,0.6501345,0.5978086,-0.49336144,-0.5383739,-0.5275446,-0.53770715,2.0215077,2.1314495,0.37048194,-0.54079187,-0.74660677,-0.7672661,1.196004,1.2093419,-0.691557,-0.6852817,1.8188319,1.7985042,1.0232091,0.83968306,0.57446367,0.5683805,0.7277585,0.5643039,-0.6837278,-0.7013521,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
13,6.517304,9.132719,0.48613098,0.19760472,0.40029475,0.0,0.25,0.625,-0.39838573,-0.31489313,0.09755287,-0.14777724,2.303386,2.4862227,0.17839207,0.26329476,-0.9279998,-0.9256899,-0.78132206,-0.78548235,1.3211838,1.2297736,0.18478517,0.06202079,-0.7481938,-0.46807137,-0.7854498,-0.7888936,1.5595425,1.5360236,0.32315066,0.47644213,-0.72161883,-0.77207947,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
14,7.611159,3.3828015,0.48384959,0.09010708,0.17740896,0.125,0.625,1.0,-0.22205326,-0.21665841,0.14287683,0.107854426,2.4219513,2.6857986,-0.8647565,-0.85194576,-0.9161264,-0.917482,-0.7689711,-0.7678093,-0.7763028,-0.7742476,0.50656754,0.61729026,-0.12216741,0.024322178,0.35122916,0.4841207,1.719606,1.74919,-0.1503871,0.13078953,-0.8192341,-0.6410392,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
15,12.479341,1.6944789,0.57833993,0.031995032,0.069504075,0.625,1.0,1.0,-2.0701146,-2.1374526,-0.2790695,0.030696081,1.1712533,0.9264819,-0.124499165,0.05572598,-0.9165606,-0.9115266,-0.7700137,-0.7696086,-0.7749019,-0.7731905,-0.68021476,-0.68218756,-0.093193986,-0.053756636,-0.77861005,-0.7755045,-0.680858,-0.3071714,-1.0759225,-1.0621353,-0.22371697,-0.21088013,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
16,4.184447,3.886768,0.39660847,0.05743823,0.067257054,0.25,1.0,1.0,0.5247773,0.5000797,1.2971488,1.1810617,-0.5280425,-0.52445006,0.6486306,0.8131766,-0.91642964,-0.9128642,-0.7885435,-0.78988934,-0.79030555,-0.7981026,-0.6903912,-0.69019103,-0.8868619,-0.89622027,0.2868564,0.45042408,1.1432153,1.0904411,-1.0523291,-1.0513256,-1.1495352,-0.85556173,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
17,8.091367,3.074271,0.5931234,0.048413277,0.074135154,0.5,1.0,1.0,-0.49109364,-0.5065788,-0.86079127,-0.8190197,-0.53848374,-0.53857636,-0.8911774,-0.8968223,-0.12252748,-0.10934051,-0.7705305,-0.76807857,0.1556833,0.16183747,-0.6973301,-0.7066058,1.4491261,1.6390251,0.5008986,0.78487784,0.9710098,1.4362322,-0.20352457,-0.080552936,-0.16205497,-0.19691478,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
18,4.2740073,2.1507022,0.26605344,0.05223936,0.11800398,0.625,0.875,1.0,-2.023758,-2.0198073,-1.026848,-1.063088,-0.520671,-0.52055144,0.21144402,0.30802876,-0.91994655,-0.919489,-0.7783993,-0.7778584,-0.7648796,-0.76589084,-0.70273656,-0.7036111,-0.09220887,-0.031746343,-0.779803,-0.7770656,-0.47486576,-0.54434276,1.0586737,0.843479,-0.32757303,-0.25459695,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
19,4.1178474,2.128687,0.2738865,0.062447455,0.10891148,0.375,0.875,1.0,0.6207784,0.6221361,-0.5126333,-0.37792107,-0.5155606,-0.5162826,0.047790047,0.16324885,1.7169145,1.7191123,0.18092754,0.18967915,-0.77213335,-0.77182615,0.078704976,0.09532862,-0.8777466,-0.8818255,-0.7645733,-0.7651153,-0.40652508,-0.38269082,0.010991258,0.21733224,1.0653507,1.0690724,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
20,1.1631567,0.7552094,0.08944179,0.041811544,0.0768477,0.75,1.0,1.0,0.6140765,0.611503,-0.6471056,-0.5933328,-0.52530015,-0.5249792,-0.8853931,-0.88406557,1.6942406,1.6900626,0.32207227,0.31766218,-0.7821257,-0.7826065,-0.68728614,-0.6875037,-0.8656762,-0.8680356,0.39899573,0.4028471,-0.55694366,-0.4866377,-1.0600041,-1.0597364,1.0896741,1.0996369,labeled_v2_R2_seed2,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed2.npy,labeled,v2,2.0,2
0,15.548218,15.98659,1.1106461,0.097305,0.14057204,0.0,0.5,1.0,0.36989996,0.5084485,-0.61477125,-0.6633632,-0.52429634,-0.5371078,1.4043409,1.9062831,-0.19988649,-0.81508714,-0.77512723,-0.7839654,0.18207099,0.6331482,0.058721516,0.5127092,1.7046721,1.6849772,0.6329744,0.6135351,0.63642454,0.32899648,0.012939504,0.28342724,-0.7791205,-0.83657444,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
1,13.53278,4.3317637,0.9094882,0.24384466,1.3782272,0.125,0.5,0.875,-2.095962,-2.0565593,-1.0381455,-1.0297548,-0.5230245,-0.51852787,-0.33795416,0.44038352,-0.913311,-0.9164188,-0.7705952,-0.780238,-0.7765218,-0.77447647,-0.69747794,-0.7004263,-0.54206556,-0.8854981,-0.7699979,-0.7607402,-1.0974234,-1.3869882,-1.0438623,-1.040805,-0.84442425,-0.7113385,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
2,0.30477685,0.09754583,0.011577576,0.03485344,0.06493673,0.75,1.0,1.0,-1.1922092,-1.1906083,-0.98196775,-0.98125637,-0.5364044,-0.5363647,-0.922884,-0.922662,0.028039772,0.028687673,-0.7398374,-0.7401954,-0.79868174,-0.79868484,-0.6976069,-0.6972293,-0.8741915,-0.8742457,-0.7720119,-0.7719964,-0.27042085,-0.2683362,-1.054527,-1.0546123,0.097512916,0.08629358,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
3,6.947707,5.599606,0.64266366,0.07692009,0.115830004,0.125,0.75,1.0,0.44878447,0.47053844,1.1218543,1.1473097,2.493637,2.5989454,-0.8865294,-0.8882197,-0.9038038,-0.9009131,-0.7583262,-0.7534609,-0.20123573,0.15543161,2.3250263,2.8073611,-0.8754585,-0.8786832,0.7867245,0.9569828,0.070286386,0.07732169,-1.0557252,-1.0716302,-1.0319686,-0.92421246,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
4,4.4313636,3.321697,0.38815153,0.05413867,0.0914014,0.5,1.0,1.0,0.7195039,0.7309917,-0.6791527,-0.81217754,-0.51765525,-0.5158586,-0.9094657,-0.9085316,-0.9065489,-0.9115075,2.0569592,2.0443492,-0.7711794,-0.76729864,0.13125128,0.15382585,-0.8661177,-0.8700454,-0.7742072,-0.7757708,-0.5170809,-0.38324037,0.61325675,0.9478365,0.95488715,1.0022887,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
5,1.7442472,0.7189822,0.09681618,0.016920393,0.06448281,0.875,1.0,1.0,0.47649732,0.48189625,1.0389284,1.046034,-0.5326919,-0.5331956,0.19121112,0.23585472,1.6032708,1.6064095,0.14683591,0.16820376,-0.78017044,-0.77961737,-0.69902486,-0.6990921,-0.8944369,-0.8951145,-0.77141684,-0.77023244,-0.06147163,-0.14386831,-1.0782443,-1.0771439,1.118874,1.125308,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
6,10.157844,1.2340727,0.24032335,0.038326878,0.07317723,0.75,1.0,1.0,0.5524674,0.56485087,1.4930149,1.5354834,-0.5293012,-0.53235114,-0.91498816,-0.9128875,-0.90044045,-0.9005005,1.9107409,1.9167585,0.42901653,0.5673595,-0.48360726,-0.65868366,-0.88586277,-0.8850863,-0.76650715,-0.7668032,-0.2927257,-0.21871758,-1.0609716,-1.0631622,0.6772425,0.6990426,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
7,12.212525,12.542714,0.8804664,0.07877423,0.13375917,0.25,0.75,1.0,0.5327804,0.48592582,-0.47578686,-0.5457614,-0.52185494,-0.5305451,2.0557337,2.201365,0.06351859,-0.7633626,-0.77253515,-0.7868945,-0.77614415,-0.7816524,-0.69261175,-0.6892489,1.7366613,1.6972204,1.0708117,1.0003582,0.45666716,0.32234088,0.6776178,0.49244034,-0.74123424,-0.67789817,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
8,9.5088625,2.9361324,0.68910813,0.07307948,0.107845604,0.375,0.875,1.0,0.50851226,0.51704425,1.3476795,1.3509585,-0.5197804,-0.5134263,-0.34793127,0.06903564,-0.901806,-0.90010625,1.8768795,1.8930597,-0.77304256,-0.77242106,0.38994363,0.37163213,-0.88291097,-0.8855621,-0.23851934,0.29743788,-0.48835847,-0.599345,0.6468913,0.67350197,0.63171947,0.63272446,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
9,2.6483052,2.358266,0.25157726,0.08447519,0.16089393,0.25,0.625,1.0,0.53786236,0.5426266,1.1807594,1.1176801,-0.5309889,-0.52946293,0.5886625,0.6324621,-0.9098232,-0.90687543,-0.78481245,-0.7840966,-0.79070807,-0.7915228,-0.69099873,-0.6892651,-0.86729825,-0.87022096,-0.7620031,-0.7565519,0.7333578,0.59469545,0.42320523,0.4775231,-0.9773446,-0.78988826,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
10,11.567865,6.8963423,0.8381223,0.08286999,0.1563785,0.125,0.75,1.0,0.041708414,0.26664323,0.100287996,0.34821278,1.4516419,1.8989192,-0.86730814,-0.87925684,-0.9064808,-0.9086615,-0.76396966,-0.76926994,-0.7567922,-0.74771476,1.7436801,1.8321301,-0.06263323,-0.04613775,0.88083696,1.4960188,-0.39065516,-0.403256,-1.0444512,-0.998655,-1.1710123,-1.1353568,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
11,9.591717,2.4719603,0.49752805,0.084045425,0.111550085,0.125,0.875,1.0,-0.30609939,-0.21944109,0.18035592,0.16446204,2.1363811,2.5266461,-0.9025398,-0.8947171,-0.9373705,-0.93432933,-0.7825921,-0.78385496,0.10543318,0.103833534,-0.70687574,-0.7069927,-0.17092656,0.02267948,-0.79808277,-0.79322976,1.5900302,1.6142874,0.48970783,0.31956038,-0.81647867,-0.6738425,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
12,24.523794,4.9158177,0.7655363,0.094519645,0.14853957,0.0,0.5,1.0,-0.18081535,0.045144632,0.27828225,0.2606853,2.7273984,2.9576235,-0.019624837,0.44172224,-0.9131041,-0.9139948,-0.786829,-0.7956861,1.3387258,1.2793877,0.42558777,0.6912419,0.13734125,0.38620016,-0.66782755,-0.7832299,1.7379164,1.7490481,-1.0108379,-0.99034166,-1.3574724,-1.7022458,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
13,10.301416,8.177945,0.77214,0.0629905,0.15478091,0.625,0.875,1.0,-0.3304699,-0.08752045,0.6378666,1.1261225,-0.5359527,-0.5372091,-0.9011956,-0.90263516,0.16968429,0.5887543,-0.785366,-0.75983655,-0.7462486,-0.7276524,-0.69190466,-0.69137526,0.807039,0.7033601,3.4916828,3.761601,0.8960555,0.98473614,-1.0414888,-1.0028764,-1.2601881,-1.4310696,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
14,7.207399,4.214964,0.5496346,0.08645355,0.11272377,0.0,0.75,1.0,0.43896556,0.50727415,0.88205487,1.1025479,2.3756254,2.6790504,-0.896699,-0.8913051,-0.9165281,-0.9144058,-0.7741803,-0.77087694,-0.75668436,-0.7556812,2.187672,2.4524152,-0.2621783,-0.08601749,1.489271,1.6317772,-0.05417129,0.0118259415,0.71821266,0.58500034,-1.0535607,-0.9387922,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
15,350.2867,1078.7422,12.702415,0.12976229,0.31386068,0.25,0.375,0.875,-2.1804368,-0.88986534,-1.3075626,-0.039787807,-4.264756,-10.0,0.87829715,1.4620422,1.1619599,2.5191088,-3.955759,-3.2718067,1.5472226,0.9927606,-0.83765876,-1.471042,-3.817823,-4.3225694,-1.3303218,-10.0,0.9554915,-0.53663963,5.340827,10.0,-2.9857695,1.7549118,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
16,2.6431184,2.0151384,0.22872134,0.07324776,0.10690095,0.25,0.875,1.0,0.5743745,0.57070816,-0.5520364,-0.41323215,-0.52423936,-0.52434367,-0.9063152,-0.9056989,1.6831626,1.6799192,0.30758077,0.30440864,-0.7770342,-0.77651155,-0.6905276,-0.6896567,-0.8663579,-0.86963683,-0.76254076,-0.7635729,-0.5178673,-0.43939096,0.11069986,0.27451524,1.1720623,1.1744173,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
17,12.223627,7.366998,0.9333157,0.06335244,0.09869879,0.25,1.0,1.0,0.64316094,0.76496935,1.4281727,1.6059498,2.113849,1.9088337,-0.8934409,-0.8961374,-0.9102953,-0.91150004,-0.7319307,-0.7054508,0.6545619,0.66542596,3.5168223,4.293303,-0.86161697,-0.7258386,1.4392107,1.0870336,1.9078468,2.0577588,-1.0240439,-0.9789714,-1.3055094,-1.4145286,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
18,1.6648302,0.6765395,0.10640762,0.07393883,0.12331959,0.25,0.75,1.0,0.76155406,0.76554465,-0.38724065,-0.3878632,-0.52441424,-0.52469945,0.21147461,0.24604708,-0.8952208,-0.8944747,2.1960387,2.1991591,0.34109545,0.41507468,0.045573503,-0.0154932095,-0.8786215,-0.87853247,-0.77219146,-0.77207494,-0.7509686,-0.78056675,-1.0351205,-1.0306141,0.91911066,0.91763145,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
19,4.4915032,4.5248747,0.7068996,0.115276225,0.22683205,0.125,0.375,0.875,-0.23989391,-0.2250457,0.14362648,0.17038211,2.7939665,2.7724686,-0.9027997,-0.8802615,-0.9184848,-0.9119017,-0.75377935,-0.7650879,-0.7748006,-0.7772975,-0.69993746,-0.7030771,-0.6943616,-0.039642394,0.36286005,0.46421856,1.7170187,1.6839023,-1.030804,-1.0295631,-0.96626,-0.726293,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
20,2.3415504,1.8943686,0.21046752,0.063542604,0.14794584,0.5,0.875,1.0,-2.1086771,-2.1077697,-1.1254488,-1.1206689,-0.52445513,-0.52474964,-0.91484666,-0.9157593,-0.9181942,-0.9188539,-0.7748913,-0.77505684,-0.7842495,-0.783541,-0.698993,-0.69943506,-0.861523,-0.863271,-0.77992207,-0.7811725,-0.76479715,-0.8073288,0.66174936,0.8665514,-0.08634019,-0.06368211,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
21,16.913322,3.7753963,0.52627516,0.08513435,0.12067122,0.125,0.75,1.0,0.5622032,0.68399596,1.6510718,1.8854288,2.4839814,2.8424687,-0.8273772,-0.9200042,-0.9212357,-0.9183911,-0.7826541,-0.78468317,-0.74975777,-0.7429147,1.4734553,1.3862234,0.1299964,0.21206118,-0.79529166,-0.7985767,-0.35318643,-0.12840079,-1.044662,-1.0277225,-1.2200162,-1.28992,labeled_v2_R2_seed3,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed3.npy,labeled,v2,2.0,3
0,12.321377,1.5215731,0.53582394,0.06752442,0.113022745,0.375,0.75,1.0,0.5929303,0.57333326,-0.38100556,-0.28840342,-0.5227853,-0.5231668,-0.5999355,-0.90473175,1.6917756,1.6813896,0.23510872,0.30810365,-0.38664293,-0.77571887,-0.6898407,-0.68784213,-0.8646806,-0.8688551,-0.7641481,-0.7639935,-0.6845625,-0.5606312,0.3533966,0.44814613,1.0804836,1.1443042,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
1,9.123418,2.7554698,0.48975343,0.05422277,0.09447463,0.625,1.0,1.0,-2.0717218,-2.056182,-1.038385,-1.0188906,-0.52613175,-0.5278881,-0.9045132,-0.9023765,-0.92109364,-0.92374897,-0.77534837,-0.77510864,-0.07818289,0.12614723,-0.70259297,-0.70501256,-0.8578789,-0.8617635,-0.036781974,0.32605603,-0.6308322,-0.57924676,0.8578617,0.9739911,-0.21656421,0.0062627974,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
2,16.246256,4.4113774,0.75985265,0.07176834,0.09818389,0.0,1.0,1.0,0.19565603,0.4623609,-0.8794617,-0.87900174,-0.5453779,-0.538295,0.8740944,1.3252646,-0.5480448,-0.26103917,-0.77905524,-0.77861977,1.2378861,1.2796166,-0.31084058,-0.69181997,1.6288028,1.8013128,0.7239585,0.54092,0.8112368,0.84681547,0.4777997,0.468595,-0.63945174,-0.73308516,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
3,14.502841,8.970035,0.6970953,0.065253586,0.1267915,0.25,0.875,1.0,0.5114392,0.49500608,-0.64415574,-0.61900526,-0.20162165,-0.5327719,2.061558,2.2550273,-0.15281816,-0.6977536,-0.78068227,-0.7879832,-0.77602524,-0.7773301,-0.69296855,-0.6904964,1.7294849,1.6931378,0.7536957,0.8799738,0.43257743,0.28793013,0.036672965,0.004888598,-0.7202092,-0.67858875,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
4,11.953307,3.315681,0.5285506,0.06830791,0.095828064,0.25,1.0,1.0,-0.22317632,-0.41131297,-0.3765253,-0.44895986,-0.5415621,-0.5450775,-0.8571984,-0.9101305,-0.106578305,-0.10641471,-0.77733237,-0.77690583,0.18186747,0.35193807,-0.6882697,-0.7025041,1.6946046,1.6989039,0.6004815,0.89937645,1.2493329,1.5472401,-0.86729866,-0.83173484,-0.5549753,-0.3894082,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
5,10.486806,4.5500903,0.7796813,0.059406202,0.09944762,0.375,1.0,1.0,-0.18637338,-0.20260182,0.4508614,0.19545977,1.8726509,2.5995083,-0.9154839,-0.9221644,-0.9278194,-0.92569053,-0.76323384,-0.75514776,-0.77649295,-0.7680905,-0.6975815,-0.69578964,-0.8439761,-0.8146422,-0.7923422,-0.783327,1.6681813,1.6533313,-1.0452414,-1.0317676,-1.0232016,-0.9111496,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
6,10.424682,17.422346,1.004312,0.14905468,0.34032172,0.125,0.125,0.875,0.18284753,-0.46589327,1.0249667,0.7597891,-0.5233359,-0.50907975,0.7276162,0.773101,-0.9201753,-0.93505037,0.025125489,0.22534695,-0.77534676,-0.770164,0.21867295,0.5112216,0.5579938,0.51681566,0.40843436,0.5429149,-0.07739549,-0.6597811,0.40827376,0.2342882,-0.92043424,-0.9140593,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
7,2.0907633,1.3411436,0.16740632,0.05293105,0.11069506,0.5,0.875,1.0,0.7742971,0.7895503,-0.65867966,-0.77946466,-0.5284467,-0.52767444,-0.92391735,-0.9245572,-0.9002437,-0.9025522,2.103164,2.100705,0.14594916,0.2290438,-0.68298095,-0.68385935,-0.87239575,-0.87207395,-0.7675755,-0.76650435,-0.6010981,-0.5326564,-1.0361749,-1.0315745,1.0031596,1.0428917,labeled_v2_R2_seed4,results_levine13/additional_complete_fixed_checkpoint/method_seeds/v2_R2/modes_labeled_v2_R2_seed4.npy,labeled,v2,2.0,4
